uid_t,name,name_zh,village,raw_Text
V694-2,Dongyou Mingandian,东游明安殿,V694," Dongyou Mingandian 东游明安殿 divided off from the Guji Mingandian 古迹明安殿, and is also known as the Dongyoudong 东游洞. This temple was rebuilt in 2000. The main god worshipped is Xuantian shangdi 玄天大 帝. The secondary gods include Zhanggong shengjun 张公圣君, Lufu dashen 鲁府大神, Tianqian shengmu 天前圣母, Yima furen 姨妈夫人, Guangze zunwang 广泽尊王, Zhaolie shenghou 昭烈圣侯, Dangmo yuanshuai 荡魔 元帅, Weiwu jiangjun 威武将军, Guansheng dijun 关圣帝君, Guan Ping 关平, Zhou Cang 周仓, Miaolie zhongjun 妙烈中军, Jixiang miaojiang 吉祥 妙将, Douma sheren (Huang Cang) 痘麻舍人(黄仓), Lingtong sheren (Bai Cang) 灵通舍人(白仓), Qingtian yujiang 清天玉将, Lingtong shenghou 灵 通圣侯, Tongtian shenghou 通天圣侯, Tanqian yuanshuai 坛前元帅, Jiucha buyuan 纠察部院, Daye 大爷, Erye 二爷. "
V695-1,Xianlieshê,显烈社,V695," Xianlieshê 显烈社, in the Tieshan jing 铁山境, within the Mingwangdian 明王殿. The main gods worshipped are Zunzhu mingwang 尊主明王, Houtu furen 后土夫人, and Sima shengwang 司马圣 王. Other secondary gods include Zhanggong shengjun 张公圣君, Kanggong yuanshuai 康公元帅, Tiangong yuanshuai 田公元帅, and Wenwu zhushen 文武诸神"
V695-2,Guangji baodian,广济宝殿,V695," Guangji baodian 广济宝殿 was built in 1996 and consecrated 开光 in 1998. The main god worshipped in Jigong heshang 济公和尚. Secondary gods include Guansheng dijun 关圣帝君, Lv dongbin 吕洞宾, Taishang laojun 太上老君, Tianshang shengmu 天上圣母 and Guanyin dashi 观音大士"
V695-3,Fengxingdian,凤兴殿,V695, Fengxingdian 凤兴殿 is dedicated to Guangze zunwang 广泽尊王. 
V696-1,Yuying shuyuan,育英学院,V696," Yuying shuyuan 育英学院 was built in Jiaqing 20 (1815). The main god worshipped is Wenchang dijun 文昌帝君. Secondary gods are Zhuyi xiansheng 朱衣先生, and Kuidou xingjun 魁斗星君. "
V697-1,Fuxingtang,福兴堂,V697," Fuxingtang 福兴堂 was originally made up of the Fushantang 福山堂 and the Yuxingtang 玉兴堂. This temple was originally built during the Qing Tongzhi period (1862–74), and was rebuilt in 1985, at which time the two temples were combined into one. The main god worshipped is Sanyi jiaozhu 三一教主 Secondary gods include Zhang Sanfeng 张三丰, Zhou zhenren 卓真人, Xuantian shangdi 玄天上帝, Hufa longtian 护法龙天, Fenghuo ertong 风火儿童, Li daxian 李大仙, Xie daxian 谢大 仙, Lu xianzhang 卢仙长, Heshi jiuxian 何氏九仙, Badong daxian 八洞大 仙, Yang tianbing 杨天兵, Li jiangjun 李将军, Zhangdu shenghou 张都圣 侯, Wen yuanshuai 温元帅, Kang yuanshuai 康元帅, Ma yuanshuai 马元帅 and Zhao yuanshuai 赵元帅. The SJCDCB, 1992:33 records 586 initiates. "
V698-1,Tongmingdian,通明殿,V698," Tongmingdian 通明殿 was recently rebuilt, and is said to have divided incense and branched off from Wuhoushan 五侯山 in Beigao 北高. The main god worshipped is Yuhuang zhizun 玉皇至尊. The secondary gods are Yinru tongzi 银如童子, Jide xingjun 记德星君, Sanyi jiaozhu 三一教主, Sanfeng zhenren 三丰真人, Shangyang zhenren 上阳真人, Lu xianzhang 卢仙长, Xie zhenren 谢真人, Chen xunbu 陈巡部, Xuantan yuanshuai 玄坛元帅, Zhanggong shengjun 张公圣君, Qitian dasheng 齐天 大圣, Lufu daren 鲁府大人, Hufa jiangjun 护法将军, Nandou xingjun 南 斗星君, Beidou xingjun 北斗星君, Wen yuanshuai 温元帅, Kang yuanshuai 康元帅, Ma yuanshuai 马元帅, Zhao yuanshuai 赵元帅, Leigong 雷公, Dianmu 电母, Fengshen 风神, Yubo 雨伯, Zhaocai tongzi 招财童子, Jinshu tongzi 金书童子"
V698-2,Baiyunfu,白云府,V698," Baiyunfu 白云府 was recently constructed, and has not yet been consecrated. The main god worshipped is Zhanggong shengjun 张公圣君. The secondary gods are Liu shenghou 柳圣侯 and Jin shenghou 金圣侯. "
V699-1,Chongxindian,重新殿,V699, Chongxindian 重新殿 is dedicated to Guangze zunwang 广泽尊王
V699-2,Ciyunan,慈云庵,V699, Ciyunan 慈云庵 is dedicated to Guanyin dashi 观音大士. Weito 韦驮 and 迦蓝 are worshipped as secondary gods
V699-3,Gutingtang,古厅堂,V699," Gutingtang 古厅堂 is said to have been the precursor to the Shitinggong 石庭宫. It is now the ancestral house of Damenjia 大门甲公厅. The main gods worshipped are Sandian zhenjun 三殿真君, Haotian dizi 昊天帝子 (Tiangong yuanshuai 田公元帅), Huiji shenghou 惠济圣侯, Fazhu xianfei 法主仙妃 and Guanyin dashi 观音大士. "
V700-1,Yumingtang,玉明堂,V700," Yumingtang 玉明堂 was built in 1939 and is dedicated to Sanyi jiaozhu 三一教主 Secondary gods include Tiangong yuanshuai 田公元帅, Qitian dasheng 齐天大圣, Zhanggong shengjun 张公圣君 and Sanfeng zhenren 三丰真人"
V700-2,Fengmeidian,凤美殿,V700," Fengmeidian 凤美殿 was rebuilt during the Guangxu period. The main god worshipped is Guangze zunwang 广泽尊王. Other secondary gods include Huangshi xiangfei 黄氏仙妃, Chen jiangjun 陈将军 and Wenwu zhushen 文武诸神"
V700-3,Gutingqian,古厅前,V700," Gutingqian 古厅前 is dedicated to the ancestors of the Huang lineage, and secondarily to Tiangong yuanshuai 田公元帅, Guanyin dashi 观音大士, Guansheng dijun 关圣帝君, and Liugong yuanshuai 刘公元帅. "
V701-1,Riminglou,日明楼,V701," Riminglou 日明楼 is a spirit medium cavern-temple (洞) belonging to the Jinlunjiao 金轮教 altar. The main god worshipped is Xuantian shangdi 玄天上帝. Secondary gods include Qitian dasheng 齐天 大圣, Tiangong yuanshuai 田公元帅, Lufu dashen 鲁府大神, Zhanggong shengjun 张公圣君, Guanyin dashi 观音大士, Lingya zhongjun 灵牙中军, Wenwu zhushen 文武诸神, Miaolie zhongjun 妙烈中军, Jiutian yuanshuai 九天元帅, Xuantan yuanshuai 玄坛元帅, Lufu yima 鲁府姨妈, Zhang daren 章大人 and Tongtian shenghou 通天圣侯. "
V702-1,Longshangong,龙山宫,V702," Longshangong 龙山宫 of Denglongjing 登龙境 contains the Wenxingshê 文兴社. The main gods worshipped are Qitian dasheng 齐天大圣, Zunzhu mingwang 尊主明王 and Houtu furen 后土夫人. Secondary gods include Ciji zhenjun 慈济真君, Guangping Zhouwang 广平 周王, Wuxian dadi 五显大帝, Zhangong shengjun 张公圣君, Jialuo dasheng 伽罗大圣, Zongguan houwang (Tiger god) 总管侯王(虎爷), Liugong yuanshuai 刘公元帅, Taiyi xiangu 太乙仙姑, Haotian dizi (Tiangong yuanshuai) 昊天帝子(田公元帅, Baiya jiangjun 白牙将军, Fenghuo ertong 风火儿童, Jiangou shizhe (Daye) 鉴钩使者大爷, Zhangshan shizhe (Erye) 彰善使者 (二爷)"
V702-2,Gaoyuantang Buddhist hall,高源堂,V702," Gaoyuantang Buddhist hall 高源堂 was built during the Guangxu period (1875–1908) (PTZJZCG, 1992:210). "
V703-1,Longshangong,龙山宫,V703," Longshangong 龙山宫 contains the Wenxing xishê 文兴西社. The date of construction is unknown. The main gods worshipped are Ciji zhenjun 慈济真君, Zunzhu mingwang 尊主明王 and Houtu furen 后土夫人. Secondary gods include Guangping Zhouwang 广平周王, Lingguan dadi 灵官大帝, Qitian dasheng 齐天大圣, Zhanggong shengjun 张公 圣君, Jialuo dasheng 伽罗大圣, Zongguan houwang (tiger god) 总管侯王 (虎爷), Liugong yuanshuai 刘公元帅, and Taiyi xiangu 太乙仙姑"
V703-2,Qinghuatang Buddhist hall,庆华堂,V703," Qinghuatang Buddhist hall 庆华堂 was built in the Republican period (PTZJZCG, 1992:210). "
V704-1,Wuxiangong,五显宫,V704," Wuxiangong 五显宫 contains the Wenxingshê 文兴社 as well as the Wenxing xishê 文兴西社. The date of construction is unknown. The main gods are Wuxian lingguan dadi 五显灵官大帝, Zunzhu mingwang 尊主明王 and Houtu furen 后土夫人. Secondary gods include Qitian dasheng 齐天大圣, Zhanggong shengjun 张公圣君, Jialuo dasheng 伽罗大圣, Zongguan houwang (tiger god) 总管侯王(虎爷), Liugong yuanshuai 刘公元帅, Taiyi xiangu 太乙仙姑, Jin Xiangu 金仙姑, Li Xiangu 李仙 姑, and Xu Xiangu 许仙姑"
V704-2,Tianhusi Buddhist temple,天湖寺,V704," Tianhusi Buddhist temple 天湖寺 was built during the Qing (PTZJZCG, 1992:210). "
V705-1,Jinshangong,金山宫,V705," Jinshangong 金山宫 (also known as the Beijidian 北极殿) is part of Houshê jing 后佘境 and contains the Xinan qianshê 新 安前社. The main gods worshipped are Xuantian shangdi 玄天上帝, Ciji zhenjun 慈济真君, Zunzhu mingwang 尊主明王 and Houtu furen 后土夫 人. The secondary gods are Qitian dasheng 齐天大圣, Dutian yuanshuai 都 天元帅, Caigong yuanshuai 蔡公元帅 and Zhanggong shengjun 张公圣君"
V705-2,Yongfumiao,永福庙,V705, Yongfumiao 永福庙 is dedicated to Fude zhengshen 福德正神
V705-3,Lingfengdian,凌峰殿,V705, Lingfengdian 凌峰殿 is dedicated to Yuhuang zhizun 玉皇至尊
V705-4,Wulumiao,五路庙,V705, Wulumiao 五路庙 (also known as the Jinshan zumiao 金山祖庙) is dedicated to Wulu jiangjun 五路将军
V705-5,Gaoming shuyuan,高明书院,V705," Gaoming shuyuan 高明书院 is dedicated to Sanyi jiaozhu 三一教主, and secondarily to Yanggong taishi 杨公太师. "
V706-1,Wudangdian,武当殿,V706," Wudangdian 武当殿 is in Xiaxiao ritual alliance 下 肖境 and contains the Lixingshê 礼兴社. The temple was built in 1811, when it branched off from the main temple in Dongtian东田. The main gods are Xuantian shangdi 玄天上帝, Zunzhu mingwang 尊主明王, and Houtu furen 后土夫人. Other gods include Dutian yuanshuai 都天元帅, Jialuo dasheng 伽罗大圣, Zhanggong shengjun 张公圣君, Fuma shenghou 福马圣侯, Liugong yuanshuai 刘公元帅, Jin dajiangjun 金大将军, Taiyi xiangu 太乙仙姑, Qinglou nüjiang 青楼女将, Sanyan wuyan 三眼五眼, Wencao wupan 文曹 武判, and Zuoyou shizhe 左右使者"
V706-2,Zhenbentang,真本堂,V706," Zhenbentang 真本堂 is dedicated to Lin Lonjiang 林龙江. The SJCDCB, 1992:33 claims that there are 476 initiates"
V706-3,Demingtang,德明堂,V706," Demingtang 德明堂 is dedicated to Lin Lonjiang 林龙江. The SJCDCB, 1992:33 records 250 initiates. "
V707-1,Jinlundian,金轮殿,V707," Jinlundian 金轮殿 is in Fengmeijing 丰美境 and contains the Lixing qianshê 礼兴前社, which was renovated in Qing Guangxu 31 (1905). The main gods worshipped are Xuantian shangdi 玄天 上帝, Zunzhu mingwang 尊主明王 and Houtu furen 后土夫人. Other secondary gods include Lingguan dadi 灵官大帝, Xuantan yuanshuai 玄坛元 帅, Dutian yuanshuai 都天元帅, Qitian dasheng 齐天大圣, Jialuo dasheng 伽罗大圣, Zhanggong shengjun 张公圣君, Tiangong yuanshuai 田公元帅, Liugong yuanshuai 刘公元帅, Jin jiangjun 金将军, Ling jiangjun 灵将军, Taiyi xiangu 太乙仙姑, Jixiang miaojiang 吉祥妙将, Sanyan wuyan 三眼五 眼, Baiya jiangjun 白牙将军, Qinglou diqi 青娄地祗, and Wencao wujiang 文曹武将"
V707-2,Zhenben shuyuan,真本书院,V707, Zhenben shuyuan 真本书院 is dedicated to Sanyi jiaozhu 三一教主. 
V708-1,Dongyuedian,东岳殿,V708," Dongyuedian 东岳殿 is in Fengmeijing 丰美境 and contains the Lixing shangshê 礼兴上社. The date of construction is unknown. The main gods worshipped are Dongyue zhusheng dadi 东岳注生 大帝, Zunzhu mingwang 尊主明王, and Houtu furen 后土夫人. Other gods include Sima shengwang 司马圣王, Zhongtian dasheng 中天大圣, Sandian zhenjun 三殿真君, Fazhu xianfei 法主仙妃, Falu dutong 法籙都统, Wuan shengjun 武按圣君, Qiugong shenghou 邱公圣侯, Yuqian zhongjun 御前中 军, and Yongquan zushi 永泉祖师"
V708-2,Zhengshantang Buddhist hall,正善堂,V708," Zhengshantang Buddhist hall 正善堂 was built in the Qing (PTZJZCG, 1992). "
V709-1,Beijidian,北极殿,V709," Beijidian 北极殿 is in the Jingtoujing 井头境, and contains the Lixing dongshê 礼兴东社. The temple was built in Qing Tongzhi 7 (1868). The main gods worshipped are Xuantian shangdi 玄天上帝, Zunzhu mingwang 尊主明王and Houtu furen 后土夫人. Secondary gods worshipped are Sima shengwang 司马圣王 (Zhang Xun 张巡), Zhongtian dasheng 中天大圣, Wuan shengwang 武按圣王 (Lei Wanchun 雷万春), Falu dutong 法籙都统, Sandian zhenjun 三殿真君, Yongquan zushi 永泉 祖师, and Wenwu zhushen 文武诸神. "
V710-1,Wudangdian,武当殿,V710," Wudangdian 武当殿 (Fuchengong 福宸宫) is in the Dongtianjing 东田境, and contains the Minanshê 民安社: This temple was built in Qing Jiaqing 16 (1811). The main gods are Xuantian shangdi 玄天上 帝, Zunzhu mingwang 尊主明王, Houtu furen 后土夫人, and Qitian dasheng 齐天大圣. Secondary gods include Sima shengwang 司马圣王, Tiangong yuanshuai 田公元帅, Jialuo dasheng 伽罗大圣, Liugong yuanshuai 刘 公元帅, Zhanggong shengjun 张公圣君, Lingya zhongjun 灵牙中军, Oushi xiangu 欧氏仙姑, Wenwu zhushen 文武诸神. "
V711-1,Beiyuangong,北垣宫,V711," Beiyuangong 北垣宫 of Zhongchajing 中垞境 contains the Chongxingshê 重兴社, which was originally constructed in Qing Qianlong 60 (1795). The main gods are Zunzhu mingwang 尊主明王, Houtu furen 后土夫人, and Xuantian shangdi 玄天上帝. Other gods include Qitian dasheng 齐天大圣, Haotian dizi 昊天帝子, Zhanggong shengjun 张公圣君, Jialuo dasheng 伽罗大圣, Xuantan shangdi 玄坛上帝, Tiangong yuanshuai 田公元帅, Liugong yuanshuai 刘公元帅, and Wenwu zhushen 文武诸神. "
V712-1,Qingjingtan,清静坛,V712," Qingjingtan 清静坛 contains the Yiyi zushê 仪依祖 社. The original date of construction is unknown. The temple was renovated in 1915. The main gods are Zunzhu mingwang 尊主明王, Houtu furen 后土 夫人, Xuantian shangdi 玄天上帝, and Dongyue zhusheng dadi 东岳注生 大帝. Other gods include Dutian yuanshuai 都天元帅, Qitian dasheng 齐天 大圣, Jialuo dasheng 伽罗大圣, Zhanggong shengjun 张公圣君, Tiangong yuanshuai 田公元帅, Baiya dajiang 白牙大将, Liugong yuanshuai 刘公元 帅, Tiayi xiangu 太乙仙姑, Zunzhu mingwang 尊主明王, and Houtu furen 后土夫人"
V712-2,Shengshousi Buddhist temple,圣寿寺,V712," Shengshousi Buddhist temple 圣寿寺 was originally built during the Guangqi period 光启 (885–887) by Buddhist monk Xiuyan 秀岩. The monastery was rebuilt or repaired many times, in the Yuan Zhida period (1308–1311), in Yongle 2 (1404), in Jingtai 6 (1455), in Wanli 32 (1604), in Chongzhen 4 (1631), in Kangxi 10 (1671), in Kangxi 24 (1685) and again during Republican period. In 1956, the Buddhist monk Miaode 妙德 and Wuzhou 悟舟 rebuilt it again. The monastery preserves a stele composed in Jingtai 6 (1455), entitled 圣寿寺兴废及田粮数记石 (Stone inscription of the rise and fall of the Saintly Longevity Buddhist temple with a list of land and harvest yields) (Epigraphical Materials, 1995:100, No. 90 ) and a second stele composed in Jiaqing 13 (1808) entitled 莆田县正堂示谕圣寿寺业不许僧民 私相典卖碑 (Stele with the Putian district magistrate’s decree forbidding the private pawning or sale of the land or property of the Shengshou Monastery by monks or commoners) (Epigraphical Materials, 1995:273, No. 238)"
V712-3,Laiposi Buddhist temple,莱坡寺,V712," Laiposi Buddhist temple 莱坡寺 (PTZJZCG, 1992:211)"
V712-4,Fengshengsi Buddhist temple,奉圣寺,V712," Fengshengsi Buddhist temple 奉圣寺 (PTZJZCG, 1992:211)"
V712-5,Lipingan Buddhist nunnery,鲤平庵,V712," Lipingan Buddhist nunnery 鲤平庵 was built in the Qing. (PTZJZCG, 1992:211). "
V713-1,Yongxingshê,永兴社,V713," Yongxingshê 永兴社 is dedicated to Zunzhu mingwang 尊主明王 and Houtu furen 后土夫人. Secondary gods include Xuantian shangdi 玄天上帝, Qitian dasheng 齐天大圣, Zhanggong shengjun 张 公圣君, Tiangong yuanshuai 田公元帅, Xiaogong yuanshuai 肖公元帅, Shangjie Zhu daniangniang 上界朱大娘娘, Baosong furen 抱送夫人, Baiya jiangjun 白牙将军. "
V714-1,Qingjingtan,清静坛,V714," Qingjingtan 清静坛 of Shangcaijing 上蔡境 contains the Yiyi zushê 仪依祖社. This temple was renovated in 1914. The main gods worshipped are Zunzhu mingwang 尊主明王, Houtu furen 后土夫人, and Dutian yuanshuai 都天元帅. Other gods include Qitian dasheng 齐天大圣, Jialuo dasheng 伽罗大圣, Zhanggong shengjun 张公圣君, Liugong yuanshuai 刘公元帅, Jixiang dajiang 吉祥大将, Taiyi xiangu 太乙仙姑, Qingniang nüjiang 清娘女将, Heihu dashen 黑虎大神, and Sanyan wuyan 三眼五眼"
V714-2,Dongyousi Buddhist temple,东游寺,V714," Dongyousi Buddhist temple 东游寺 (PTZJZCG, 1992:210). "
V715-1,Banxigong,坂溪宫,V715," Banxigong 坂溪宫 and its Anrenshê 安仁社, were rebuilt in Qing Qianlong 36 (1771). The main gods worshipped are Zunzhu mingwang 尊主明王, Houtu furen 后土夫人 and Yuhuang dadi 玉皇大帝. Secondary gods include Xuantian shangdi 玄天上帝, Qitian dasheng 齐天大 圣, Zhonglie shenghou 忠烈圣侯, and Jialuo dasheng 伽罗大圣"
V715-2,Qingyunmiao,庆云庙,V715," Qingyunmiao 庆云庙 belongs to the Fu 傅 and the Li 李 surnames, and is dedicated to Jiucha dashen 纠察大神 and Zhanggong shengjun 张公圣君"
